Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
145,1012055.0,270.207,43.847,1018.695,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7448.0,0.0
146,1012106.0,270.207,43.854,1018.695,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7499.0,0.0
147,1012157.0,270.207,43.862,1018.77985,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7550.0,0.0
148,1012208.0,270.207,43.847,1018.78424,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7601.0,0.0
149,1012259.0,270.207,43.839,1018.6726,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7652.0,0.0
150,1012311.0,270.207,43.862,1018.6726,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7704.0,0.0
151,1012361.0,270.207,43.847,1018.70386,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7754.0,0.0
152,1012412.0,270.207,43.862,1018.6859,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7805.0,0.0
153,1012463.0,270.207,43.87,1018.753,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7856.0,0.0
154,1012514.0,270.207,43.877,1018.7486,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7907.0,0.0
155,1012566.0,270.207,43.877,1018.677,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7959.0,0.0
156,1012616.0,270.207,43.87,1018.7441,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8009.0,0.0
157,1012667.0,270.207,43.862,1018.7441,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8060.0,0.0
158,1012718.0,270.207,43.877,1018.753,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8111.0,0.0
159,1012769.0,270.207,43.854,1018.77075,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8162.0,0.0
160,1012820.0,270.207,43.877,1018.71674,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8213.0,0.0
161,1012872.0,270.207,43.877,1018.71674,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8265.0,0.0
