Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro
597,20.128,39.612,100490.16,1.1899,2.587,35.825,35.173,35.017,34.45,7.76,7.609,7.689,7.672,32684.0,325.0,1.0
598,20.128,39.628,100490.16,1.1899,2.5895,38.325,36.119,35.679,34.825,8.026,7.651,7.792,7.744,32738.0,325.0,1.0
599,20.107,39.62,100488.81,1.19,2.58963,38.45,36.818,36.233,34.825,8.039,7.651,7.866,7.804,32791.0,325.0,1.0
600,20.118,39.605,100491.51,1.19,2.58763,36.45,36.708,36.276,35.575,7.827,7.732,7.855,7.808,32845.0,325.0,1.0
601,20.107,39.62,100488.81,1.19,2.5865,35.325,36.293,36.086,35.325,7.705,7.705,7.81,7.788,32900.0,325.0,1.0
602,20.107,39.62,100487.47,1.19,2.59088,39.7,37.315,36.809,35.575,8.168,7.732,7.919,7.865,32954.0,325.0,1.0
603,20.107,39.612,100487.47,1.19,2.58938,38.2,37.581,37.087,35.825,8.013,7.76,7.947,7.895,33007.0,325.0,1.0
604,20.128,39.62,100491.03,1.1899,2.58788,36.7,37.317,37.01,36.45,7.854,7.827,7.92,7.887,33061.0,325.0,1.0
605,20.107,39.612,100493.72,1.1901,2.58238,31.2,35.482,35.848,35.825,7.241,7.759,7.722,7.762,33116.0,325.0,1.0
606,20.118,39.605,100489.69,1.19,2.58688,35.7,35.547,35.818,35.7,7.746,7.746,7.73,7.759,33169.0,325.0,1.0
607,20.128,39.612,100489.69,1.1899,2.58775,36.575,35.856,35.97,35.825,7.841,7.76,7.763,7.775,33223.0,325.0,1.0
608,20.118,39.597,100490.16,1.19,2.587,35.825,35.847,35.941,35.825,7.76,7.76,7.762,7.772,33277.0,325.0,1.0
609,20.118,39.62,100491.51,1.19,2.58863,37.45,36.328,36.243,35.825,7.934,7.76,7.814,7.805,33332.0,325.0,1.0
610,20.118,39.62,100490.16,1.19,2.58925,38.075,36.852,36.609,36.45,8.0,7.827,7.87,7.844,33385.0,325.0,1.0
611,20.107,39.612,100490.16,1.19,2.58663,35.45,36.431,36.377,36.45,7.719,7.827,7.825,7.819,33439.0,325.0,1.0
612,20.128,39.628,100490.16,1.1899,2.58688,35.7,36.212,36.242,36.45,7.746,7.827,7.802,7.805,33494.0,325.0,1.0
613,20.128,39.62,100490.16,1.1899,2.5885,37.325,36.546,36.459,36.45,7.921,7.827,7.837,7.828,33547.0,325.0,1.0
614,20.139,39.612,100482.59,1.1898,2.58863,37.45,36.817,36.657,36.575,7.934,7.841,7.867,7.85,33601.0,325.0,1.0
615,20.107,39.62,100488.81,1.19,2.5855,34.325,36.07,36.191,36.575,7.595,7.84,7.786,7.799,33655.0,325.0,1.0
616,20.118,39.612,100488.81,1.1899,2.58675,35.575,35.921,36.068,36.45,7.733,7.827,7.77,7.786,33710.0,325.0,1.0
617,20.128,39.612,100491.11,1.1899,2.5895,38.325,36.643,36.519,36.575,8.026,7.841,7.848,7.835,33763.0,325.0,1.0
618,20.128,39.612,100485.72,1.1899,2.58763,36.45,36.585,36.505,36.575,7.827,7.841,7.842,7.833,33817.0,325.0,1.0
619,20.139,39.605,100486.56,1.1898,2.58388,32.7,35.419,35.744,36.575,7.414,7.841,7.716,7.751,33871.0,325.0,1.0
620,20.128,39.605,100489.25,1.1899,2.58838,37.2,35.954,36.035,36.575,7.907,7.841,7.774,7.783,33926.0,325.0,1.0
621,20.118,39.62,100489.25,1.19,2.58925,38.075,36.59,36.443,36.575,8.0,7.841,7.842,7.826,33979.0,325.0,1.0
622,20.107,39.62,100485.22,1.19,2.584,32.825,35.461,35.72,36.575,7.428,7.841,7.72,7.748,34033.0,325.0,1.0
623,20.128,39.612,100485.65,1.1899,2.59025,39.075,36.545,36.391,36.7,8.104,7.854,7.838,7.821,34087.0,325.0,1.0
624,20.107,39.612,100487.91,1.19,2.58788,36.7,36.592,36.453,36.7,7.854,7.854,7.842,7.827,34141.0,325.0,1.0
625,20.118,39.605,100487.91,1.1899,2.58563,34.45,35.949,36.052,36.575,7.609,7.841,7.773,7.784,34195.0,325.0,1.0
626,20.128,39.62,100489.25,1.1899,2.58788,36.7,36.175,36.182,36.575,7.854,7.841,7.798,7.798,34249.0,325.0,1.0
627,20.139,39.612,100491.47,1.1899,2.58663,35.45,35.957,36.036,36.575,7.719,7.841,7.774,7.783,34304.0,325.0,1.0
628,20.15,39.597,100489.69,1.1898,2.58963,38.45,36.705,36.518,36.7,8.039,7.854,7.855,7.835,34357.0,325.0,1.0
629,20.107,39.605,100481.61,1.1899,2.589,37.825,37.041,36.78,36.7,7.974,7.854,7.89,7.863,34411.0,325.0,1.0
630,20.128,39.62,100481.61,1.1898,2.58863,37.45,37.164,36.914,37.2,7.934,7.908,7.904,7.877,34465.0,325.0,1.0
631,20.128,39.62,100489.25,1.1899,2.58563,34.45,36.35,36.421,36.7,7.609,7.854,7.816,7.824,34519.0,325.0,1.0
632,20.128,39.605,100484.74,1.1899,2.59188,40.7,37.655,37.277,36.7,8.271,7.854,7.956,7.916,34573.0,325.0,1.0
633,20.118,39.628,100483.87,1.1899,2.58788,36.7,37.369,37.162,36.7,7.854,7.854,7.925,7.903,34627.0,325.0,1.0
634,20.118,39.62,100485.22,1.1899,2.58625,35.075,36.681,36.744,36.7,7.678,7.854,7.852,7.859,34681.0,325.0,1.0
635,20.128,39.612,100485.22,1.1899,2.59125,40.075,37.699,37.411,36.7,8.207,7.854,7.96,7.93,34735.0,325.0,1.0
636,20.128,39.62,100490.125,1.1899,2.59163,40.45,38.524,38.019,36.7,8.246,7.854,8.047,7.994,34789.0,325.0,1.0
637,20.118,39.62,100487.43,1.1899,2.585,33.825,37.115,37.18,36.7,7.54,7.854,7.898,7.905,34843.0,325.0,1.0
638,20.128,39.62,100487.91,1.1899,2.58463,33.45,36.015,36.434,36.7,7.498,7.854,7.78,7.826,34896.0,325.0,1.0
639,20.139,39.605,100487.91,1.1898,2.59075,39.575,37.083,37.062,36.7,8.156,7.854,7.895,7.893,34951.0,325.0,1.0
640,20.118,39.62,100484.78,1.1899,2.58825,37.075,37.081,37.065,37.075,7.894,7.894,7.895,7.893,35005.0,325.0,1.0
641,20.15,39.612,100486.086,1.1898,2.5815,30.325,35.054,35.717,37.075,7.14,7.894,7.676,7.749,35059.0,595.0,1.0
642,20.128,39.605,100488.81,1.1899,2.58475,33.575,34.611,35.289,36.7,7.512,7.854,7.627,7.702,35112.0,595.0,1.0
643,20.118,39.605,100486.56,1.1899,2.59063,39.45,36.062,36.121,36.7,8.143,7.854,7.785,7.792,35167.0,595.0,1.0
644,20.107,39.612,100486.56,1.19,2.58438,33.2,35.204,35.537,36.7,7.47,7.854,7.692,7.728,35221.0,595.0,1.0
645,20.118,39.612,100487.06,1.1899,2.585,33.825,34.79,35.194,36.7,7.54,7.854,7.647,7.691,35274.0,595.0,1.0
646,20.139,39.612,100487.91,1.1898,2.5895,38.325,35.851,35.821,36.7,8.026,7.854,7.763,7.76,35329.0,595.0,1.0
647,20.139,39.62,100493.72,1.1899,2.59038,39.2,36.856,36.497,37.075,8.117,7.894,7.871,7.832,35383.0,595.0,1.0
648,20.128,39.612,100493.72,1.19,2.5895,38.325,37.297,36.862,37.45,8.026,7.934,7.917,7.871,35437.0,595.0,1.0
649,20.118,39.605,100487.06,1.1899,2.58975,38.575,37.68,37.205,37.825,8.052,7.973,7.958,7.908,35490.0,595.0,1.0
650,20.128,39.612,100487.47,1.1899,2.59113,39.95,38.361,37.754,37.825,8.194,7.974,8.03,7.966,35545.0,595.0,1.0
651,20.139,39.612,100487.91,1.1898,2.59063,39.45,38.688,38.093,38.325,8.143,8.026,8.064,8.002,35599.0,595.0,1.0
652,20.128,39.612,100484.375,1.1899,2.591,39.825,39.029,38.44,38.325,8.182,8.026,8.1,8.038,35652.0,595.0,1.0
653,20.139,39.62,100484.375,1.1898,2.58825,37.075,38.443,38.167,38.325,7.894,8.026,8.039,8.01,35706.0,595.0,1.0
654,20.15,39.612,100484.78,1.1898,2.58713,35.95,37.695,37.723,38.325,7.774,8.027,7.96,7.963,35761.0,595.0,1.0
655,20.128,39.62,100485.65,1.1899,2.59363,42.45,39.122,38.669,38.325,8.447,8.026,8.109,8.062,35815.0,595.0,1.0
656,20.128,39.628,100486.125,1.1899,2.592,40.825,39.633,39.1,38.575,8.284,8.052,8.162,8.107,35868.0,595.0,1.0
657,20.15,39.597,100486.125,1.1898,2.58788,36.7,38.753,38.62,38.325,7.854,8.026,8.071,8.057,35922.0,595.0,1.0
658,20.139,39.605,100485.72,1.1898,2.59213,40.95,39.412,39.086,38.325,8.297,8.026,8.139,8.106,35977.0,595.0,1.0
659,20.128,39.62,100490.125,1.1899,2.60475,53.575,43.661,41.984,38.575,9.489,8.052,8.567,8.4,36030.0,595.0,1.0
660,20.128,39.612,100487.47,1.1899,2.596,44.825,44.01,42.552,39.2,8.68,8.117,8.601,8.457,36084.0,595.0,1.0
661,20.139,39.62,100490.59,1.1899,2.59663,45.45,44.442,43.132,39.2,8.74,8.117,8.643,8.515,36139.0,595.0,1.0
662,20.118,39.62,100490.59,1.19,2.59688,45.7,44.82,43.646,39.45,8.764,8.143,8.679,8.565,36193.0,595.0,1.0
663,20.118,39.628,100487.91,1.1899,2.59738,46.2,45.234,44.156,39.45,8.812,8.143,8.719,8.615,36246.0,595.0,1.0
664,20.128,39.612,100488.34,1.1899,2.59713,45.95,45.449,44.515,39.825,8.788,8.182,8.74,8.65,36300.0,595.0,1.0
665,20.15,39.612,100488.41,1.1898,2.59463,43.45,44.849,44.302,39.95,8.546,8.195,8.683,8.63,36355.0,595.0,1.0
666,20.118,39.605,100488.41,1.1899,2.59563,44.45,44.73,44.332,40.825,8.643,8.284,8.671,8.632,36409.0,595.0,1.0
667,20.15,39.635,100487.06,1.1898,2.59638,45.2,44.871,44.506,40.95,8.717,8.297,8.685,8.649,36462.0,595.0,1.0
668,20.118,39.628,100490.16,1.19,2.59038,39.2,43.17,43.445,40.95,8.117,8.296,8.518,8.545,36516.0,595.0,1.0
669,20.128,39.62,100488.34,1.1899,2.5925,41.325,42.616,43.021,41.325,8.334,8.334,8.463,8.504,36571.0,595.0,1.0
670,20.139,39.628,100487.47,1.1898,2.59813,46.95,43.917,43.807,42.45,8.884,8.447,8.592,8.581,36625.0,595.0,1.0
671,20.128,39.612,100487.47,1.1899,2.59813,46.95,44.827,44.435,43.45,8.883,8.546,8.68,8.642,36678.0,595.0,1.0
672,20.139,39.605,100487.43,1.1898,2.59613,44.95,44.864,44.538,44.45,8.692,8.644,8.684,8.652,36732.0,595.0,1.0
673,20.139,39.612,100482.516,1.1898,2.59988,48.7,46.015,45.371,44.825,9.048,8.68,8.795,8.733,36787.0,595.0,1.0
674,20.118,39.612,100489.25,1.19,2.60225,51.075,47.533,46.512,44.95,9.265,8.692,8.938,8.842,36840.0,595.0,1.0
675,20.128,39.628,100489.25,1.1899,2.60238,51.2,48.633,47.449,45.2,9.277,8.716,9.041,8.93,36894.0,595.0,1.0
676,20.128,39.612,100487.47,1.1899,2.6015,50.325,49.141,48.025,45.45,9.197,8.74,9.088,8.984,36948.0,595.0,1.0
677,20.128,39.612,100487.43,1.1899,2.5985,47.325,48.596,47.885,45.7,8.919,8.764,9.038,8.971,37003.0,595.0,1.0
678,20.15,39.612,100485.22,1.1898,2.60688,55.7,50.727,49.448,45.95,9.676,8.789,9.234,9.117,37056.0,595.0,1.0
679,20.128,39.62,100486.125,1.1899,2.605,53.825,51.657,50.323,46.2,9.512,8.812,9.318,9.197,37110.0,595.0,1.0
680,20.118,39.612,100486.125,1.1899,2.60375,52.575,51.932,50.774,46.95,9.4,8.883,9.343,9.238,37165.0,595.0,1.0
681,20.128,39.628,100487.91,1.1899,2.60263,51.45,51.788,50.909,46.95,9.299,8.883,9.33,9.25,37218.0,595.0,1.0
682,20.139,39.605,100483.44,1.1898,2.60588,54.7,52.661,51.667,46.95,9.589,8.884,9.409,9.319,37272.0,595.0,1.0
683,20.128,39.628,100491.03,1.1899,2.60925,58.075,54.286,52.949,47.325,9.88,8.919,9.552,9.434,37326.0,595.0,1.0
684,20.128,39.612,100491.03,1.1899,2.609,57.825,55.347,53.924,48.7,9.859,9.047,9.645,9.52,37381.0,595.0,1.0
685,20.139,39.612,100488.81,1.1899,2.60838,57.2,55.903,54.579,50.325,9.805,9.197,9.694,9.578,37434.0,595.0,1.0
686,20.128,39.635,100491.94,1.1899,2.61025,59.075,56.855,55.479,51.075,9.965,9.265,9.775,9.656,37488.0,595.0,1.0
687,20.128,39.62,100492.85,1.19,2.61325,62.075,58.421,56.798,51.2,10.214,9.277,9.909,9.77,37542.0,595.0,1.0
688,20.139,39.612,100492.375,1.1899,2.61238,61.2,59.255,57.678,51.45,10.142,9.299,9.98,9.846,37597.0,595.0,1.0
689,20.118,39.62,100492.375,1.19,2.612,60.825,59.726,58.308,52.575,10.111,9.4,10.019,9.899,37650.0,595.0,1.0
690,20.139,39.62,100485.22,1.1898,2.60925,58.075,59.231,58.261,53.825,9.88,9.512,9.978,9.896,37704.0,595.0,1.0
691,20.16,39.612,100490.59,1.1898,2.60713,55.95,58.247,57.799,54.7,9.698,9.589,9.895,9.857,37758.0,595.0,1.0
692,20.128,39.62,100489.25,1.1899,2.61688,65.7,60.483,59.379,55.7,10.509,9.676,10.083,9.99,37813.0,595.0,1.0
693,20.128,39.635,100489.25,1.1899,2.61725,66.075,62.16,60.718,55.95,10.538,9.697,10.222,10.102,37866.0,595.0,1.0
694,20.118,39.612,100485.65,1.1899,2.61063,59.45,61.347,60.465,57.2,9.996,9.805,10.154,10.081,37920.0,595.0,1.0
695,20.139,39.628,100487.0,1.1898,2.61038,59.2,60.703,60.212,57.825,9.975,9.859,10.101,10.06,37975.0,595.0,1.0
696,20.118,39.628,100485.65,1.1899,2.61238,61.2,60.852,60.41,58.075,10.142,9.88,10.113,10.077,38029.0,595.0,1.0
697,20.118,39.635,100491.03,1.19,2.60925,58.075,60.019,59.943,58.075,9.88,9.88,10.044,10.037,38083.0,595.0,1.0
698,20.118,39.628,100491.03,1.19,2.60938,58.2,59.474,59.594,58.075,9.89,9.88,9.998,10.008,38136.0,595.0,1.0
699,20.118,39.62,100493.72,1.19,2.61838,67.2,61.792,61.115,58.2,10.627,9.89,10.191,10.135,38191.0,595.0,1.0
700,20.139,39.635,100490.125,1.1899,2.61513,63.95,62.439,61.682,59.075,10.368,9.965,10.245,10.182,38245.0,595.0,1.0
701,20.139,39.628,100487.0,1.1898,2.61475,63.575,62.78,62.061,59.2,10.338,9.975,10.273,10.214,38299.0,595.0,1.0
702,20.118,39.612,100487.0,1.1899,2.61038,59.2,61.706,61.489,59.2,9.975,9.975,10.184,10.166,38353.0,595.0,1.0
703,20.128,39.643,100492.81,1.1899,2.60825,57.075,60.317,60.606,59.2,9.794,9.975,10.069,10.093,38407.0,595.0,1.0
704,20.128,39.62,100492.81,1.1899,2.60925,58.075,59.644,60.1,59.2,9.88,9.975,10.012,10.05,38461.0,595.0,1.0
705,20.107,39.628,100497.25,1.1901,2.6165,65.325,61.349,61.145,59.45,10.478,9.995,10.154,10.137,38515.0,595.0,1.0
706,20.118,39.628,100491.03,1.19,2.61088,59.7,60.854,60.856,59.7,10.017,10.017,10.113,10.113,38569.0,595.0,1.0
707,20.118,39.612,100491.03,1.19,2.61075,59.575,60.47,60.6,59.7,10.006,10.017,10.081,10.092,38624.0,595.0,1.0
708,20.118,39.62,100488.34,1.1899,2.61488,63.7,61.439,61.22,60.825,10.347,10.111,10.162,10.144,38678.0,595.0,1.0
709,20.139,39.628,100490.125,1.1899,2.61613,64.95,62.493,61.966,60.825,10.449,10.111,10.249,10.206,38732.0,595.0,1.0
710,20.139,39.612,100489.69,1.1899,2.61563,64.45,63.08,62.463,60.825,10.408,10.111,10.297,10.247,38787.0,595.0,1.0
711,20.118,39.628,100487.43,1.1899,2.62213,70.95,65.441,64.16,61.2,10.92,10.142,10.488,10.385,38840.0,595.0,1.0
712,20.118,39.643,100487.43,1.1899,2.62288,71.7,67.319,65.668,63.575,10.978,10.337,10.637,10.506,38894.0,595.0,1.0
713,20.118,39.62,100488.41,1.1899,2.62375,72.575,68.896,67.05,63.7,11.045,10.347,10.761,10.616,38948.0,595.0,1.0
714,20.118,39.635,100494.2,1.19,2.62063,69.45,69.062,67.53,63.7,10.804,10.347,10.774,10.653,39003.0,595.0,1.0
715,20.118,39.628,100489.32,1.19,2.62988,78.7,71.954,69.764,63.7,11.501,10.347,10.997,10.828,39057.0,595.0,1.0
716,20.139,39.62,100489.32,1.1899,2.6265,75.325,72.965,70.876,63.95,11.252,10.368,11.075,10.915,39111.0,595.0,1.0
717,20.118,39.643,100487.47,1.1899,2.63363,82.45,75.811,73.191,64.45,11.772,10.408,11.288,11.091,39165.0,595.0,1.0
718,20.118,39.643,100489.76,1.19,2.62713,75.95,75.852,73.743,64.95,11.298,10.448,11.291,11.133,39220.0,595.0,1.0
719,20.118,39.628,100484.375,1.1899,2.62438,73.2,75.057,73.634,65.325,11.092,10.479,11.232,11.125,39274.0,595.0,1.0
720,20.118,39.635,100487.98,1.1899,2.62363,72.45,74.275,73.397,67.2,11.035,10.628,11.173,11.107,39328.0,595.0,1.0
721,20.139,39.643,100487.98,1.1898,2.624,72.825,73.84,73.283,69.45,11.064,10.805,11.141,11.099,39383.0,595.0,1.0
722,20.118,39.635,100490.67,1.19,2.62688,75.7,74.398,73.766,70.95,11.28,10.92,11.182,11.135,39437.0,595.0,1.0
723,20.128,39.628,100485.72,1.1899,2.63175,80.575,76.251,75.128,71.7,11.638,10.978,11.321,11.237,39490.0,595.0,1.0
724,20.128,39.628,100491.94,1.1899,2.63,78.825,77.023,75.868,72.45,11.51,11.035,11.378,11.292,39544.0,595.0,1.0
725,20.118,39.62,100491.94,1.19,2.63463,83.45,78.951,77.384,72.575,11.843,11.044,11.519,11.404,39599.0,595.0,1.0
726,20.139,39.635,100490.59,1.1899,2.634,82.825,80.114,78.472,72.825,11.799,11.064,11.604,11.485,39653.0,595.0,1.0
727,20.128,39.628,100489.25,1.1899,2.63075,79.575,79.952,78.693,73.2,11.565,11.092,11.592,11.501,39707.0,595.0,1.0
728,20.128,39.65,100487.91,1.1899,2.6285,77.325,79.164,78.419,75.325,11.4,11.252,11.535,11.481,39761.0,595.0,1.0
729,20.118,39.643,100490.16,1.19,2.63588,84.7,80.825,79.676,75.7,11.931,11.28,11.655,11.572,39816.0,595.0,1.0
730,20.139,39.643,100490.16,1.1899,2.63663,85.45,82.213,80.831,75.95,11.985,11.299,11.755,11.656,39870.0,595.0,1.0
731,20.118,39.658,100492.45,1.19,2.63438,83.2,82.509,81.304,77.325,11.825,11.4,11.776,11.69,39924.0,595.0,1.0
732,20.118,39.643,100489.25,1.19,2.63113,79.95,81.741,81.034,78.7,11.592,11.501,11.721,11.67,39979.0,595.0,1.0
733,20.128,39.643,100488.34,1.1899,2.62875,77.575,80.491,80.342,78.7,11.419,11.501,11.631,11.621,40033.0,595.0,1.0
734,20.128,39.643,100488.34,1.1899,2.64063,89.45,83.179,82.164,78.825,12.262,11.51,11.824,11.752,40087.0,595.0,1.0
735,20.118,39.635,100490.59,1.19,2.63375,82.575,82.998,82.246,79.575,11.781,11.565,11.811,11.757,40141.0,595.0,1.0
736,20.118,39.635,100486.56,1.1899,2.63575,84.575,83.471,82.712,79.95,11.923,11.592,11.845,11.791,40195.0,595.0,1.0
737,20.128,39.658,100485.65,1.1899,2.64013,88.95,85.115,83.959,80.575,12.228,11.638,11.961,11.88,40249.0,595.0,1.0
738,20.128,39.635,100497.33,1.19,2.65063,99.45,89.416,87.058,82.45,12.928,11.772,12.259,12.096,40303.0,595.0,1.0
739,20.139,39.643,100497.33,1.19,2.643,91.825,90.138,88.011,82.575,12.423,11.781,12.308,12.162,40357.0,595.0,1.0
740,20.118,39.65,100491.94,1.19,2.635,83.825,88.245,87.174,82.825,11.869,11.798,12.178,12.104,40412.0,595.0,1.0
741,20.118,39.643,100484.3,1.1899,2.6365,85.325,87.369,86.804,83.2,11.976,11.826,12.118,12.079,40466.0,595.0,1.0
742,20.118,39.65,100488.81,1.1899,2.64013,88.95,87.843,87.233,83.45,12.227,11.843,12.151,12.109,40520.0,595.0,1.0
743,20.139,39.658,100487.06,1.1898,2.63763,86.45,87.425,87.077,83.825,12.055,11.87,12.122,12.098,40574.0,595.0,1.0
744,20.128,39.643,100487.06,1.1899,2.6455,94.325,89.495,88.527,84.575,12.592,11.923,12.265,12.198,40629.0,595.0,1.0
745,20.128,39.635,100491.51,1.1899,2.64,88.825,89.294,88.586,84.7,12.219,11.932,12.251,12.202,40683.0,595.0,1.0
746,20.128,39.643,100490.16,1.1899,2.6365,85.325,88.104,87.934,85.325,11.976,11.976,12.169,12.157,40737.0,595.0,1.0
747,20.139,39.666,100486.625,1.1898,2.63413,82.95,86.558,86.937,85.325,11.808,11.976,12.062,12.089,40792.0,595.0,1.0
748,20.118,39.643,100486.625,1.1899,2.63088,79.7,84.5,85.49,85.325,11.574,11.976,11.918,11.987,40846.0,595.0,1.0
749,20.118,39.658,100485.72,1.1899,2.63,78.825,82.798,84.157,85.325,11.51,11.976,11.797,11.893,40899.0,595.0,1.0
750,20.139,39.643,100491.11,1.1899,2.63888,87.7,84.269,84.866,85.325,12.141,11.976,11.901,11.943,40953.0,595.0,1.0
751,20.139,39.658,100493.8,1.1899,2.64388,92.7,86.798,86.433,85.45,12.482,11.984,12.078,12.053,41008.0,595.0,1.0
752,20.128,39.635,100486.625,1.1899,2.63938,88.2,87.219,86.786,86.45,12.176,12.054,12.108,12.078,41062.0,595.0,1.0
753,20.139,39.643,100486.625,1.1898,2.63313,81.95,85.638,85.819,86.45,11.737,12.055,11.998,12.011,41116.0,595.0,1.0
754,20.128,39.65,100494.2,1.19,2.63238,81.2,84.307,84.895,86.45,11.682,12.054,11.904,11.945,41170.0,595.0,1.0
755,20.139,39.666,100491.94,1.1899,2.63463,83.45,84.05,84.606,86.45,11.843,12.054,11.886,11.925,41225.0,595.0,1.0
756,20.128,39.65,100494.64,1.19,2.635,83.825,83.983,84.45,85.325,11.87,11.975,11.881,11.914,41279.0,595.0,1.0
757,20.128,39.658,100494.64,1.19,2.6325,81.325,83.185,83.825,85.325,11.691,11.975,11.824,11.87,41333.0,595.0,1.0
758,20.16,39.65,100489.76,1.1898,2.63775,86.575,84.202,84.375,86.45,12.064,12.055,11.897,11.909,41388.0,595.0,1.0
759,20.118,39.658,100495.07,1.19,2.6345,83.325,83.939,84.165,85.325,11.834,11.975,11.877,11.893,41442.0,595.0,1.0
760,20.15,39.65,100493.29,1.1899,2.6325,81.325,83.155,83.597,85.325,11.692,11.976,11.823,11.854,41495.0,595.0,1.0
761,20.139,39.658,100486.125,1.1898,2.628,76.825,81.256,82.243,83.825,11.364,11.87,11.687,11.758,41549.0,595.0,1.0
762,20.128,39.658,100486.125,1.1899,2.62838,77.2,80.039,81.234,83.825,11.391,11.87,11.599,11.685,41604.0,595.0,1.0
763,20.118,39.65,100491.51,1.19,2.62875,77.575,79.3,80.502,83.45,11.418,11.843,11.545,11.632,41658.0,595.0,1.0
764,20.118,39.673,100493.29,1.19,2.63588,84.7,80.92,81.342,83.45,11.931,11.843,11.662,11.692,41712.0,595.0,1.0
765,20.139,39.673,100491.11,1.1899,2.64638,95.2,85.204,84.114,83.45,12.65,11.843,11.967,11.89,41766.0,595.0,1.0
766,20.128,39.658,100486.125,1.1899,2.638,86.825,85.69,84.656,83.45,12.081,11.843,12.001,11.929,41821.0,595.0,1.0
767,20.139,39.65,100486.125,1.1898,2.63013,78.95,83.668,83.515,83.325,11.52,11.835,11.859,11.848,41875.0,595.0,1.0
768,20.128,39.673,100491.51,1.1899,2.6225,71.325,79.965,81.077,82.95,10.949,11.808,11.593,11.674,41929.0,595.0,1.0
769,20.139,39.65,100488.81,1.1899,2.63075,79.575,79.848,80.777,81.95,11.565,11.737,11.585,11.652,41984.0,595.0,1.0
770,20.139,39.658,100487.06,1.1898,2.63513,83.95,81.079,81.411,83.325,11.879,11.835,11.674,11.698,42038.0,595.0,1.0
771,20.128,39.666,100487.06,1.1899,2.63888,87.7,83.065,82.669,83.45,12.141,11.843,11.816,11.788,42091.0,595.0,1.0
772,20.139,39.658,100487.98,1.1898,2.63988,88.7,84.756,83.875,83.45,12.21,11.844,11.936,11.874,42145.0,595.0,1.0
773,20.16,39.658,100490.59,1.1898,2.63813,86.95,85.414,84.49,83.45,12.09,11.844,11.982,11.917,42200.0,595.0,1.0
774,20.118,39.658,100486.125,1.1899,2.63175,80.575,83.962,83.707,83.325,11.637,11.834,11.88,11.861,42254.0,595.0,1.0
775,20.15,39.65,100492.016,1.1898,2.64025,89.075,85.496,84.781,83.45,12.236,11.844,11.988,11.938,42308.0,595.0,1.0
776,20.128,39.658,100492.016,1.1899,2.64213,90.95,87.133,86.015,83.825,12.364,11.87,12.102,12.024,42362.0,595.0,1.0
777,20.128,39.681,100487.47,1.1899,2.639,87.825,87.34,86.377,83.95,12.15,11.879,12.116,12.049,42417.0,595.0,1.0
778,20.107,39.673,100486.125,1.19,2.639,87.825,87.486,86.667,84.7,12.15,11.931,12.126,12.069,42471.0,595.0,1.0
779,20.139,39.658,100488.81,1.1899,2.63488,83.7,86.35,86.073,84.7,11.861,11.932,12.048,12.028,42525.0,595.0,1.0
780,20.139,39.673,100488.81,1.1899,2.64238,91.2,87.805,87.099,84.7,12.381,11.932,12.149,12.1,42579.0,595.0,1.0
781,20.139,39.666,100490.59,1.1899,2.63463,83.45,86.499,86.369,84.7,11.843,11.932,12.058,12.049,42634.0,595.0,1.0
782,20.128,39.681,100490.67,1.1899,2.63813,86.95,86.634,86.485,86.825,12.089,12.08,12.067,12.057,42687.0,595.0,1.0
783,20.128,39.673,100487.47,1.1899,2.63613,84.95,86.129,86.178,86.825,11.949,12.081,12.032,12.035,42741.0,595.0,1.0
784,20.15,39.666,100485.28,1.1898,2.63238,81.2,84.65,85.183,86.825,11.683,12.081,11.929,11.966,42796.0,595.0,1.0
785,20.128,39.673,100485.28,1.1899,2.6335,82.325,83.953,84.611,86.825,11.763,12.081,11.879,11.926,42850.0,595.0,1.0
786,20.118,39.673,100492.45,1.19,2.64425,93.075,86.69,86.304,86.95,12.507,12.089,12.071,12.044,42904.0,595.0,1.0
787,20.15,39.673,100489.32,1.1898,2.63113,79.95,84.668,85.033,86.825,11.593,12.081,11.93,11.956,42958.0,595.0,1.0
788,20.128,39.673,100489.76,1.1899,2.63425,83.075,84.19,84.642,84.95,11.817,11.949,11.896,11.928,43013.0,595.0,1.0
789,20.128,39.689,100489.76,1.1899,2.63513,83.95,84.118,84.503,84.95,11.879,11.949,11.891,11.918,43067.0,595.0,1.0
790,20.128,39.681,100485.28,1.1899,2.63325,82.075,83.505,84.018,84.95,11.746,11.95,11.847,11.884,43121.0,595.0,1.0
791,20.128,39.689,100488.41,1.1899,2.6335,82.325,83.151,83.679,84.95,11.763,11.949,11.822,11.86,43175.0,595.0,1.0
792,20.15,39.673,100487.47,1.1898,2.6335,82.325,82.903,83.408,84.95,11.764,11.95,11.805,11.841,43230.0,595.0,1.0
793,20.15,39.681,100489.25,1.1898,2.63338,82.2,82.693,83.167,83.95,11.755,11.879,11.79,11.824,43283.0,595.0,1.0
794,20.139,39.681,100489.25,1.1899,2.6415,90.325,84.982,84.599,83.95,12.322,11.879,11.952,11.925,43337.0,595.0,1.0
795,20.139,39.689,100488.41,1.1898,2.63738,86.2,85.348,84.919,83.95,12.037,11.879,11.977,11.947,43392.0,595.0,1.0
