Muestra,Temp,Hum,Hum2,Pres,Den,Vol,DP,DP1,Vel1,Vel2,Tiempo,PWM,Paro,VelRef,Error
206,18.809,34.768,34.289,100270.016,1.1935,2.57475,-0.012,0.237,0.0,0.631,11405.0,0.0,0.0,0.0,-35.88
207,18.777,34.775,34.3,100272.266,1.1937,2.57488,0.112,0.237,0.434,0.631,11457.0,0.0,0.0,0.0,-35.88
208,18.788,34.798,34.3,100272.266,1.1936,2.5745,-0.263,0.237,0.0,0.631,11510.0,0.0,0.0,0.0,-35.88
209,18.798,34.775,34.345,100270.016,1.1935,2.57438,-0.387,0.237,0.0,0.631,11564.0,0.0,0.0,0.0,-35.88
210,18.809,34.76,34.321,100267.8,1.1935,2.57425,-0.512,0.237,0.0,0.631,11616.0,0.0,0.0,0.0,-35.88
211,18.777,34.775,34.333,100271.42,1.1936,2.57475,-0.012,0.237,0.0,0.631,11669.0,0.0,0.0,0.0,-35.88
212,18.809,34.775,34.333,100271.42,1.1935,2.5745,-0.263,0.237,0.0,0.631,11721.0,0.0,0.0,0.0,-35.88
213,18.798,34.783,34.354,100267.39,1.1935,2.57463,-0.138,0.237,0.0,0.631,11774.0,0.0,0.0,0.0,-35.88
214,18.809,34.775,34.321,100269.58,1.1935,2.57438,-0.387,0.237,0.0,0.631,11828.0,0.0,0.0,0.0,-35.88
215,18.798,34.76,34.321,100271.83,1.1936,2.57413,-0.638,0.237,0.0,0.631,11880.0,0.0,0.0,0.0,-35.88
216,18.809,34.783,34.321,100271.83,1.1935,2.57438,-0.387,0.237,0.0,0.631,11933.0,0.0,0.0,0.0,-35.88
217,18.798,34.775,34.387,100264.266,1.1935,2.57463,-0.138,0.112,0.0,0.434,11985.0,0.0,0.0,0.0,-24.7
218,18.82,34.775,34.333,100266.05,1.1934,2.57475,-0.012,0.112,0.0,0.434,12039.0,0.0,0.0,0.0,-24.7
219,18.798,34.775,34.288,100268.734,1.1935,2.57438,-0.387,0.112,0.0,0.434,12092.0,0.0,0.0,0.0,-24.7
220,18.777,34.775,34.288,100268.734,1.1936,2.575,0.237,0.112,0.631,0.434,12144.0,0.0,0.0,0.0,-24.7
221,18.798,34.768,34.321,100268.734,1.1935,2.5745,-0.263,0.112,0.0,0.434,12197.0,0.0,0.0,0.0,-24.7
222,18.788,34.775,34.377,100265.11,1.1935,2.57475,-0.012,0.112,0.0,0.434,12251.0,0.0,0.0,0.0,-24.7
223,18.809,34.783,34.344,100269.14,1.1935,2.5745,-0.263,0.112,0.0,0.434,12303.0,0.0,0.0,0.0,-24.7
224,18.809,34.775,34.344,100270.484,1.1935,2.5745,-0.263,0.112,0.0,0.434,12356.0,0.0,0.0,0.0,-24.7
225,18.788,34.768,34.255,100269.64,1.1936,2.57438,-0.387,0.112,0.0,0.434,12408.0,0.0,0.0,0.0,-24.7
226,18.809,34.775,34.3,100266.05,1.1934,2.57438,-0.387,0.112,0.0,0.434,12462.0,0.0,0.0,0.0,-24.7
227,18.809,34.775,34.288,100265.18,1.1934,2.57513,0.363,0.237,0.78,0.631,12514.0,0.0,0.0,0.0,-35.88
228,18.777,34.76,34.321,100266.95,1.1936,2.57463,-0.138,0.237,0.0,0.631,12567.0,0.0,0.0,0.0,-35.88
229,18.798,34.775,34.321,100266.95,1.1935,2.5745,-0.263,0.237,0.0,0.631,12620.0,0.0,0.0,0.0,-35.88
230,18.809,34.791,34.311,100269.14,1.1935,2.57463,-0.138,0.237,0.0,0.631,12673.0,0.0,0.0,0.0,-35.88
231,18.788,34.775,34.333,100267.8,1.1936,2.57525,0.488,0.363,0.904,0.779,12726.0,0.0,0.0,0.0,-44.34
232,18.798,34.768,34.311,100273.61,1.1936,2.57463,-0.138,0.237,0.0,0.631,12778.0,0.0,0.0,0.0,-35.88
233,18.83,34.775,34.311,100273.61,1.1934,2.57463,-0.138,0.237,0.0,0.631,12831.0,0.0,0.0,0.0,-35.88
234,18.809,34.783,34.31,100273.67,1.1935,2.57463,-0.138,0.237,0.0,0.631,12884.0,0.0,0.0,0.0,-35.88
235,18.798,34.768,34.267,100271.83,1.1936,2.57525,0.488,0.363,0.904,0.779,12937.0,0.0,0.0,0.0,-44.34
236,18.809,34.775,34.288,100270.55,1.1935,2.57513,0.363,0.363,0.78,0.78,12990.0,0.0,0.0,0.0,-44.34
237,18.798,34.768,34.288,100270.55,1.1935,2.57525,0.488,0.363,0.904,0.779,13043.0,0.0,0.0,0.0,-44.34
238,18.798,34.791,34.244,100268.734,1.1935,2.57438,-0.387,0.363,0.0,0.779,13095.0,0.0,0.0,0.0,-44.34
239,18.788,34.775,34.388,100266.05,1.1935,2.57413,-0.638,0.363,0.0,0.779,13149.0,0.0,0.0,0.0,-44.34
240,18.798,34.76,34.332,100265.18,1.1935,2.57438,-0.387,0.363,0.0,0.78,13201.0,0.0,0.0,0.0,-44.34
241,18.809,34.775,34.332,100265.18,1.1934,2.57588,1.112,0.363,1.365,0.78,13254.0,0.0,0.0,0.0,-44.34
242,18.798,34.783,34.288,100263.83,1.1935,2.57463,-0.138,0.363,0.0,0.78,13307.0,0.0,0.0,0.0,-44.34
243,18.788,34.783,34.288,100275.016,1.1936,2.575,0.237,0.363,0.631,0.779,13360.0,0.0,0.0,0.0,-44.34
244,18.788,34.783,34.299,100267.86,1.1936,2.575,0.237,0.363,0.631,0.779,13413.0,0.0,0.0,0.0,-44.34
245,18.788,34.783,34.299,100270.12,1.1936,2.57475,-0.012,0.363,0.0,0.779,13466.0,0.0,0.0,0.0,-44.34
246,18.809,34.768,34.31,100270.12,1.1935,2.57538,0.612,0.363,1.013,0.78,13518.0,0.0,0.0,0.0,-44.34
247,18.798,34.775,34.31,100266.516,1.1935,2.5755,0.737,0.488,1.112,0.904,13572.0,0.0,0.0,0.0,-51.41
248,18.798,34.76,34.321,100267.8,1.1935,2.575,0.237,0.488,0.631,0.904,13625.0,0.0,0.0,0.0,-51.41
249,18.809,34.768,34.311,100266.45,1.1934,2.57425,-0.512,0.363,0.0,0.78,13677.0,0.0,0.0,0.0,-44.34
250,18.809,34.783,34.311,100266.45,1.1934,2.57325,-1.513,0.363,0.0,0.78,13730.0,0.0,0.0,0.0,-44.34
251,18.788,34.783,34.354,100268.734,1.1936,2.576,1.238,0.488,1.44,0.904,13783.0,0.0,0.0,0.0,-51.41
252,18.788,34.775,34.3,100263.766,1.1935,2.57475,-0.012,0.488,0.0,0.904,13836.0,0.0,0.0,0.0,-51.41
253,18.809,34.768,34.276,100271.89,1.1935,2.5735,-1.262,0.488,0.0,0.904,13889.0,0.0,0.0,0.0,-51.41
254,18.809,34.775,34.276,100271.89,1.1935,2.57375,-1.013,0.488,0.0,0.904,13941.0,0.0,0.0,0.0,-51.41
255,18.809,34.768,34.311,100269.14,1.1935,2.57625,1.487,0.488,1.579,0.904,13995.0,0.0,0.0,0.0,-51.41
256,18.798,34.76,34.344,100266.05,1.1935,2.57375,-1.013,0.488,0.0,0.904,14048.0,0.0,0.0,0.0,-51.41
257,18.788,34.791,34.331,100267.06,1.1935,2.575,0.237,0.488,0.631,0.904,14100.0,0.0,0.0,0.0,-51.41
258,18.798,34.76,34.331,100267.06,1.1935,2.57488,0.112,0.488,0.434,0.904,14153.0,0.0,0.0,0.0,-51.41
259,18.788,34.775,34.354,100266.086,1.1935,2.57313,-1.637,0.363,0.0,0.779,14206.0,0.0,0.0,0.0,-44.34
260,18.788,34.783,34.244,100272.766,1.1936,2.57375,-1.013,0.488,0.0,0.904,14259.0,0.0,0.0,0.0,-51.41
261,18.777,34.775,34.321,100267.39,1.1936,2.57463,-0.138,0.488,0.0,0.904,14312.0,0.0,0.0,0.0,-51.41
262,18.788,34.775,34.321,100267.39,1.1935,2.57325,-1.513,0.488,0.0,0.904,14365.0,0.0,0.0,0.0,-51.41
263,18.777,34.775,34.3,100267.8,1.1936,2.57413,-0.638,0.488,0.0,0.904,14417.0,0.0,0.0,0.0,-51.41
264,18.798,34.775,34.311,100267.8,1.1935,2.575,0.237,0.488,0.631,0.904,14471.0,0.0,0.0,0.0,-51.41
265,18.798,34.775,34.277,100268.734,1.1935,2.57413,-0.638,0.363,0.0,0.779,14523.0,0.0,0.0,0.0,-44.34
266,18.809,34.775,34.321,100272.766,1.1935,2.57463,-0.138,0.363,0.0,0.779,14576.0,0.0,0.0,0.0,-44.34
267,18.788,34.775,34.321,100272.766,1.1936,2.57388,-0.887,0.488,0.0,0.904,14629.0,0.0,0.0,0.0,-51.41
268,18.82,34.768,34.321,100270.984,1.1935,2.57438,-0.387,0.488,0.0,0.904,14682.0,0.0,0.0,0.0,-51.41
269,18.766,34.768,34.376,100266.95,1.1936,2.57538,0.612,0.488,1.013,0.904,14735.0,0.0,0.0,0.0,-51.41
270,18.809,34.768,34.3,100271.42,1.1935,2.57563,0.863,0.488,1.202,0.904,14788.0,0.0,0.0,0.0,-51.41
271,18.809,34.775,34.3,100271.42,1.1935,2.57525,0.488,0.488,0.904,0.904,14840.0,0.0,0.0,0.0,-51.41
272,18.809,34.775,34.321,100266.516,1.1934,2.57525,0.488,0.488,0.904,0.904,14894.0,0.0,0.0,0.0,-51.41
273,18.766,34.768,34.288,100268.3,1.1937,2.57488,0.112,0.488,0.434,0.904,14947.0,0.0,0.0,0.0,-51.41
274,18.788,34.768,34.321,100264.266,1.1935,2.575,0.237,0.488,0.631,0.904,15000.0,0.0,0.0,0.0,-51.41
275,18.809,34.768,34.321,100264.266,1.1934,2.57575,0.987,0.488,1.286,0.904,15052.0,0.0,0.0,0.0,-51.41
276,18.809,34.768,34.255,100270.984,1.1935,2.5755,0.737,0.488,1.112,0.904,15106.0,0.0,0.0,0.0,-51.41
277,18.798,34.783,34.344,100268.734,1.1935,2.5755,0.737,0.612,1.112,1.013,15159.0,0.0,0.0,0.0,-57.62
278,18.777,34.745,34.321,100270.984,1.1936,2.5765,1.738,0.612,1.706,1.013,15211.0,0.0,0.0,0.0,-57.62
279,18.788,34.76,34.321,100265.61,1.1935,2.57538,0.612,0.612,1.013,1.013,15264.0,0.0,0.0,0.0,-57.62
280,18.788,34.783,34.321,100266.05,1.1935,2.57488,0.112,0.612,0.434,1.013,15318.0,0.0,0.0,0.0,-57.62
281,18.798,34.76,34.288,100273.17,1.1936,2.57463,-0.138,0.488,0.0,0.904,15371.0,0.0,0.0,0.0,-51.41
282,18.788,34.768,34.344,100266.45,1.1935,2.57575,0.987,0.612,1.286,1.013,15423.0,0.0,0.0,0.0,-57.62
283,18.777,34.768,34.311,100271.42,1.1936,2.576,1.238,0.612,1.44,1.013,15476.0,0.0,0.0,0.0,-57.62
284,18.798,34.768,34.311,100271.42,1.1936,2.57513,0.363,0.612,0.779,1.013,15529.0,0.0,0.0,0.0,-57.62
285,18.809,34.76,34.321,100269.14,1.1935,2.57488,0.112,0.612,0.434,1.013,15583.0,0.0,0.0,0.0,-57.62
286,18.788,34.775,34.311,100271.42,1.1936,2.57713,2.362,0.612,1.99,1.013,15635.0,0.0,0.0,0.0,-57.62
287,18.809,34.775,34.321,100264.7,1.1934,2.5765,1.738,0.612,1.706,1.013,15688.0,0.0,0.0,0.0,-57.63
288,18.798,34.775,34.321,100264.7,1.1935,2.57688,2.113,0.737,1.882,1.112,15741.0,0.0,0.0,0.0,-63.23
289,18.809,34.783,34.41,100267.39,1.1935,2.57688,2.113,0.737,1.882,1.112,15795.0,0.0,0.0,0.0,-63.23
290,18.788,34.768,34.311,100271.83,1.1936,2.57738,2.613,0.737,2.092,1.112,15848.0,0.0,0.0,0.0,-63.23
291,18.777,34.768,34.333,100270.08,1.1936,2.57675,1.987,0.737,1.825,1.112,15900.0,0.0,0.0,0.0,-63.23
292,18.798,34.768,34.333,100270.08,1.1935,2.57688,2.113,0.737,1.882,1.112,15953.0,0.0,0.0,0.0,-63.23
293,18.809,34.768,34.354,100273.24,1.1935,2.57813,3.363,0.863,2.374,1.202,16007.0,0.0,0.0,0.0,-68.38
294,18.766,34.768,34.321,100264.7,1.1936,2.579,4.238,0.863,2.665,1.202,16060.0,0.0,0.0,0.0,-68.38
295,18.809,34.768,34.321,100272.33,1.1935,2.57938,4.612,0.863,2.78,1.202,16113.0,0.0,0.0,0.0,-68.38
296,18.809,34.752,34.321,100269.14,1.1935,2.57975,4.987,0.987,2.891,1.286,16165.0,0.0,0.0,0.0,-73.17
297,18.798,34.752,34.321,100269.14,1.1935,2.58013,5.362,0.987,2.998,1.286,16219.0,0.0,0.0,0.0,-73.17
298,18.788,34.768,34.388,100267.39,1.1935,2.58213,7.363,1.238,3.512,1.44,16272.0,0.0,0.0,0.0,-81.91
299,18.777,34.768,34.311,100270.484,1.1936,2.58163,6.863,1.238,3.391,1.44,16325.0,0.0,0.0,0.0,-81.91
300,18.766,34.76,34.343,100269.64,1.1937,2.58238,7.612,1.738,3.571,1.706,16378.0,0.0,0.0,0.0,-97.05
301,18.798,34.76,34.343,100269.64,1.1935,2.58313,8.362,1.738,3.743,1.706,16431.0,0.0,0.0,0.0,-97.06
302,18.788,34.768,34.343,100273.67,1.1936,2.58375,8.987,1.738,3.881,1.706,16484.0,0.0,0.0,0.0,-97.05
303,18.777,34.775,34.354,100270.484,1.1936,2.58313,8.362,1.738,3.743,1.706,16537.0,0.0,0.0,0.0,-97.05
304,18.798,34.752,34.354,100274.11,1.1936,2.58388,9.113,1.987,3.908,1.825,16590.0,0.0,0.0,0.0,-103.8
305,18.788,34.76,34.354,100274.11,1.1936,2.58438,9.613,2.113,4.013,1.881,16644.0,0.0,0.0,0.0,-107.02
306,18.777,34.76,34.365,100264.266,1.1936,2.585,10.237,2.113,4.142,1.881,16697.0,0.0,0.0,0.0,-107.02
307,18.798,34.76,34.299,100268.3,1.1935,2.58563,10.863,2.113,4.266,1.882,16750.0,0.0,0.0,0.0,-107.02
308,18.766,34.775,34.288,100261.58,1.1936,2.58613,11.363,2.113,4.363,1.881,16803.0,0.0,0.0,0.0,-107.02
309,18.777,34.76,34.288,100261.58,1.1935,2.58763,12.862,2.113,4.643,1.882,16857.0,0.0,0.0,0.0,-107.02
310,18.766,34.76,34.377,100267.8,1.1936,2.58613,11.363,2.362,4.363,1.99,16909.0,0.0,0.0,0.0,-113.17
311,18.788,34.768,34.442,100278.14,1.1937,2.58738,12.613,2.613,4.597,2.092,16962.0,0.0,0.0,0.0,-119.0
312,18.777,34.76,34.344,100270.484,1.1936,2.58688,12.113,3.363,4.505,2.374,17015.0,0.0,0.0,0.0,-135.01
313,18.777,34.752,34.354,100270.08,1.1936,2.58688,12.113,4.238,4.505,2.665,17069.0,0.0,0.0,0.0,-151.57
314,18.798,34.76,34.354,100270.08,1.1935,2.58688,12.113,4.612,4.505,2.78,17122.0,0.0,0.0,0.0,-158.13
315,18.798,34.768,34.354,100268.734,1.1935,2.5875,12.737,4.987,4.62,2.891,17175.0,0.0,0.0,0.0,-164.44
316,18.766,34.783,34.333,100262.42,1.1936,2.58925,14.487,5.362,4.927,2.998,17228.0,0.0,0.0,0.0,-170.5
317,18.788,34.768,34.365,100262.92,1.1935,2.58875,13.988,6.863,4.841,3.391,17282.0,0.0,0.0,0.0,-192.89
318,18.777,34.775,34.365,100262.92,1.1935,2.58838,13.612,7.363,4.776,3.512,17335.0,0.0,0.0,0.0,-199.79
319,18.788,34.768,34.31,100266.95,1.1935,2.58813,13.363,7.612,4.732,3.572,17388.0,0.0,0.0,0.0,-203.15
320,18.788,34.76,34.409,100270.55,1.1936,2.5885,13.737,8.362,4.798,3.743,17441.0,0.0,0.0,0.0,-212.92
321,18.788,34.752,34.354,100275.45,1.1936,2.58813,13.363,8.362,4.732,3.743,17495.0,0.0,0.0,0.0,-212.91
322,18.788,34.76,34.354,100275.45,1.1936,2.5885,13.737,8.987,4.798,3.881,17548.0,0.0,0.0,0.0,-220.73
323,18.766,34.768,34.321,100266.516,1.1936,2.58725,12.488,9.113,4.574,3.908,17601.0,0.0,0.0,0.0,-222.26
324,18.777,34.752,34.388,100271.42,1.1936,2.58838,13.612,9.613,4.776,4.013,17654.0,0.0,0.0,0.0,-228.27
325,18.788,34.775,34.354,100268.734,1.1936,2.58838,13.612,10.237,4.776,4.142,17708.0,0.0,0.0,0.0,-235.58
326,18.777,34.752,34.321,100267.39,1.1936,2.5885,13.737,10.863,4.798,4.266,17761.0,0.0,0.0,0.0,-242.67
327,18.788,34.752,34.321,100267.39,1.1935,2.58863,13.863,11.363,4.82,4.363,17814.0,0.0,0.0,0.0,-248.19
328,18.777,34.768,34.321,100270.08,1.1936,2.58788,13.113,11.363,4.687,4.363,17867.0,0.0,0.0,0.0,-248.19
329,18.766,34.76,34.365,100268.234,1.1937,2.58913,14.363,12.113,4.906,4.505,17921.0,0.0,0.0,0.0,-256.24
330,18.777,34.775,34.333,100272.266,1.1937,2.58775,12.988,12.113,4.665,4.505,17974.0,0.0,0.0,0.0,-256.24
331,18.766,34.745,34.333,100272.266,1.1937,2.59,15.238,12.113,5.053,4.505,18027.0,0.0,0.0,0.0,-256.24
332,18.798,34.768,34.442,100268.734,1.1935,2.58975,14.987,12.488,5.011,4.574,18080.0,0.0,0.0,0.0,-260.2
333,18.755,34.768,34.3,100271.83,1.1937,2.58888,14.112,12.613,4.863,4.597,18134.0,0.0,0.0,0.0,-261.47
334,18.766,34.745,34.344,100270.484,1.1937,2.58963,14.863,12.737,4.99,4.62,18187.0,0.0,0.0,0.0,-262.77
335,18.766,34.752,34.344,100270.484,1.1937,2.58988,15.113,12.862,5.032,4.642,18240.0,0.0,0.0,0.0,-264.05
336,18.777,34.768,34.321,100266.45,1.1936,2.58875,13.988,12.988,4.841,4.665,18293.0,0.0,0.0,0.0,-265.35
337,18.766,34.752,34.432,100265.11,1.1936,2.58888,14.112,13.113,4.863,4.687,18347.0,0.0,0.0,0.0,-266.62
338,18.755,34.76,34.344,100272.766,1.1938,2.58913,14.363,13.363,4.905,4.732,18400.0,0.0,0.0,0.0,-269.13
339,18.777,34.76,34.354,100268.734,1.1936,2.58825,13.488,13.363,4.754,4.732,18453.0,0.0,0.0,0.0,-269.15
340,18.766,34.752,34.354,100268.734,1.1937,2.5875,12.737,13.363,4.62,4.732,18506.0,0.0,0.0,0.0,-269.14
341,18.766,34.752,34.409,100269.21,1.1937,2.58763,12.862,13.363,4.642,4.732,18560.0,0.0,0.0,0.0,-269.14
342,18.766,34.76,34.333,100267.8,1.1936,2.588,13.237,13.363,4.71,4.732,18613.0,0.0,0.0,0.0,-269.14
343,18.777,34.752,34.365,100263.83,1.1936,2.58888,14.112,13.488,4.863,4.754,18666.0,0.0,0.0,0.0,-270.41
344,18.766,34.745,34.365,100263.83,1.1936,2.589,14.238,13.612,4.884,4.776,18719.0,0.0,0.0,0.0,-271.65
345,18.755,34.768,34.354,100266.05,1.1937,2.58813,13.363,13.612,4.732,4.776,18772.0,0.0,0.0,0.0,-271.64
346,18.788,34.768,34.31,100270.984,1.1936,2.58863,13.863,13.612,4.82,4.776,18826.0,0.0,0.0,0.0,-271.65
347,18.777,34.752,34.376,100267.86,1.1936,2.58813,13.363,13.612,4.732,4.776,18879.0,0.0,0.0,0.0,-271.65
348,18.777,34.745,34.376,100267.86,1.1936,2.58713,12.362,13.612,4.551,4.776,18932.0,0.0,0.0,0.0,-271.65
349,18.766,34.752,34.31,100273.67,1.1937,2.5885,13.737,13.612,4.798,4.776,18985.0,0.0,0.0,0.0,-271.64
350,18.777,34.745,34.388,100272.766,1.1937,2.587,12.238,13.612,4.528,4.776,19039.0,0.0,0.0,0.0,-271.65
351,18.766,34.752,34.333,100270.08,1.1937,2.59013,15.362,13.737,5.073,4.798,19092.0,0.0,0.0,0.0,-272.89
352,18.755,34.745,34.332,100272.33,1.1937,2.59,15.238,13.737,5.053,4.797,19145.0,0.0,0.0,0.0,-272.88
353,18.755,34.752,34.332,100272.33,1.1937,2.5885,13.737,13.737,4.797,4.797,19198.0,0.0,0.0,0.0,-272.88
354,18.788,34.752,34.332,100270.984,1.1936,2.58913,14.363,13.737,4.906,4.798,19252.0,0.0,0.0,0.0,-272.9
355,18.766,34.768,34.344,100270.08,1.1937,2.58875,13.988,13.737,4.841,4.798,19305.0,0.0,0.0,0.0,-272.89
356,18.766,34.768,34.343,100272.33,1.1937,2.58775,12.988,13.737,4.665,4.798,19358.0,0.0,0.0,0.0,-272.88
357,18.766,34.752,34.343,100272.33,1.1937,2.58663,11.862,13.737,4.458,4.798,19411.0,0.0,0.0,0.0,-272.88
358,18.766,34.76,34.365,100270.984,1.1937,2.5885,13.737,13.737,4.798,4.798,19465.0,0.0,0.0,0.0,-272.89
359,18.766,34.768,34.31,100272.33,1.1937,2.58863,13.863,13.737,4.819,4.798,19518.0,0.0,0.0,0.0,-272.88
360,18.766,34.76,34.365,100271.45,1.1937,2.58963,14.863,13.737,4.99,4.798,19571.0,0.0,0.0,0.0,-272.89
361,18.766,34.752,34.365,100271.45,1.1937,2.589,14.238,13.863,4.884,4.819,19624.0,0.0,0.0,0.0,-274.13
362,18.745,34.745,34.388,100267.39,1.1937,2.58925,14.487,13.863,4.927,4.819,19678.0,0.0,0.0,0.0,-274.12
363,18.755,34.752,34.332,100268.3,1.1937,2.58863,13.863,13.863,4.819,4.819,19731.0,0.0,0.0,0.0,-274.13
364,18.766,34.752,34.354,100265.18,1.1936,2.58838,13.612,13.863,4.776,4.82,19784.0,0.0,0.0,0.0,-274.13
365,18.755,34.752,34.354,100268.375,1.1937,2.58925,14.487,13.863,4.927,4.819,19838.0,0.0,0.0,0.0,-274.13
366,18.766,34.752,34.354,100268.375,1.1937,2.588,13.237,13.863,4.71,4.819,19892.0,0.0,0.0,0.0,-274.13
367,18.766,34.752,34.276,100265.18,1.1936,2.588,13.237,13.863,4.71,4.82,19945.0,0.0,0.0,0.0,-274.13
368,18.777,34.76,34.354,100266.95,1.1936,2.58863,13.863,13.863,4.82,4.82,19998.0,0.0,0.0,0.0,-274.14
369,18.755,34.737,34.342,100264.875,1.1937,2.58838,13.612,13.863,4.776,4.819,20051.0,0.0,0.0,0.0,-274.13
370,18.766,34.745,34.342,100264.875,1.1936,2.58875,13.988,13.863,4.841,4.82,20105.0,0.0,0.0,0.0,-274.14
371,18.777,34.752,34.342,100265.72,1.1936,2.58713,12.362,13.863,4.551,4.82,20158.0,0.0,0.0,0.0,-274.14
372,18.755,34.745,34.375,100261.28,1.1936,2.58963,14.863,13.863,4.99,4.82,20211.0,0.0,0.0,0.0,-274.13
373,18.777,34.752,34.331,100268.41,1.1936,2.589,14.238,13.863,4.884,4.82,20264.0,0.0,0.0,0.0,-274.14
374,18.766,34.768,34.331,100268.41,1.1937,2.58775,12.988,13.863,4.665,4.819,20318.0,0.0,0.0,0.0,-274.13
375,18.745,34.775,34.242,100266.22,1.1937,2.58813,13.363,13.863,4.732,4.819,20371.0,0.0,0.0,0.0,-274.12
376,18.766,34.737,34.254,100268.41,1.1937,2.588,13.237,13.737,4.71,4.798,20424.0,0.0,0.0,0.0,-272.89
377,18.766,34.76,34.342,100265.72,1.1936,2.58838,13.612,13.737,4.776,4.798,20477.0,0.0,0.0,0.0,-272.89
378,18.766,34.752,34.342,100266.16,1.1936,2.58813,13.363,13.737,4.732,4.798,20531.0,0.0,0.0,0.0,-272.89
379,18.745,34.745,34.342,100266.16,1.1937,2.58838,13.612,13.737,4.776,4.798,20584.0,0.0,0.0,0.0,-272.88
380,18.766,34.76,34.309,100265.72,1.1936,2.58788,13.113,13.737,4.687,4.798,20637.0,0.0,0.0,0.0,-272.89
381,18.766,34.752,34.331,100267.06,1.1936,2.58925,14.487,13.737,4.927,4.798,20690.0,0.0,0.0,0.0,-272.89
382,18.766,34.737,34.31,100266.086,1.1936,2.58813,13.363,13.737,4.732,4.798,20744.0,0.0,0.0,0.0,-272.89
383,18.745,34.752,34.31,100266.086,1.1937,2.58875,13.988,13.737,4.841,4.798,20797.0,0.0,0.0,0.0,-272.88
384,18.766,34.752,34.299,100262.484,1.1936,2.58763,12.862,13.737,4.642,4.798,20850.0,0.0,0.0,0.0,-272.9
385,18.777,34.768,34.343,100265.18,1.1936,2.58788,13.113,13.737,4.687,4.798,20903.0,0.0,0.0,0.0,-272.9
386,18.777,34.768,34.31,100268.77,1.1936,2.58863,13.863,13.737,4.82,4.798,20957.0,0.0,0.0,0.0,-272.89
387,18.777,34.768,34.31,100268.77,1.1936,2.58775,12.988,13.737,4.665,4.798,21010.0,0.0,0.0,0.0,-272.89
388,18.777,34.745,34.32,100265.69,1.1936,2.58988,15.113,13.737,5.032,4.798,21063.0,0.0,0.0,0.0,-272.9
389,18.766,34.745,34.431,100267.02,1.1936,2.58725,12.488,13.737,4.574,4.798,21116.0,0.0,0.0,0.0,-272.89
390,18.788,34.737,34.354,100268.77,1.1936,2.58875,13.988,13.737,4.841,4.798,21170.0,0.0,0.0,0.0,-272.9
391,18.766,34.745,34.332,100264.74,1.1936,2.58788,13.113,13.737,4.687,4.798,21223.0,0.0,0.0,0.0,-272.89
392,18.766,34.76,34.332,100264.74,1.1936,2.58875,13.988,13.737,4.841,4.798,21276.0,0.0,0.0,0.0,-272.9
393,18.734,34.76,34.375,100265.69,1.1938,2.589,14.238,13.737,4.884,4.797,21329.0,0.0,0.0,0.0,-272.88
394,18.766,34.76,34.298,100264.34,1.1936,2.58963,14.863,13.737,4.99,4.798,21383.0,0.0,0.0,0.0,-272.9
395,18.777,34.76,34.342,100271.97,1.1936,2.58975,14.987,13.737,5.011,4.798,21436.0,0.0,0.0,0.0,-272.89
396,18.777,34.768,34.342,100271.97,1.1936,2.58888,14.112,13.863,4.863,4.819,21489.0,0.0,0.0,0.0,-274.13
397,18.788,34.768,34.276,100263.47,1.1935,2.58863,13.863,13.863,4.82,4.82,21542.0,0.0,0.0,0.0,-274.15
398,18.777,34.76,34.255,100269.21,1.1936,2.58863,13.863,13.863,4.82,4.82,21596.0,0.0,0.0,0.0,-274.13
399,18.788,34.752,34.321,100268.77,1.1936,2.58863,13.863,13.863,4.82,4.82,21649.0,0.0,0.0,0.0,-274.14
400,18.766,34.752,34.321,100268.77,1.1937,2.58763,12.862,13.863,4.642,4.819,21702.0,0.0,0.0,0.0,-274.13
401,18.755,34.768,34.309,100269.28,1.1937,2.588,13.237,13.863,4.709,4.819,21755.0,0.0,0.0,0.0,-274.12
402,18.766,34.752,34.266,100266.086,1.1936,2.58825,13.488,13.612,4.754,4.776,21809.0,0.0,0.0,0.0,-271.65
403,18.766,34.752,34.332,100274.15,1.1937,2.589,14.238,13.612,4.884,4.776,21862.0,0.0,0.0,0.0,-271.64
404,18.777,34.76,34.298,100273.75,1.1937,2.58888,14.112,13.863,4.863,4.819,21915.0,0.0,0.0,0.0,-274.13
405,18.766,34.752,34.298,100273.75,1.1937,2.58925,14.487,13.863,4.927,4.819,21968.0,0.0,0.0,0.0,-274.12
406,18.766,34.76,34.343,100266.086,1.1936,2.58825,13.488,13.863,4.754,4.82,22022.0,0.0,0.0,0.0,-274.13
407,18.777,34.768,34.265,100269.72,1.1936,2.58713,12.362,13.863,4.551,4.82,22075.0,0.0,0.0,0.0,-274.13
408,18.755,34.768,34.332,100271.89,1.1937,2.59,15.238,13.863,5.053,4.819,22128.0,0.0,0.0,0.0,-274.12
409,18.766,34.768,34.332,100271.89,1.1937,2.58875,13.988,13.863,4.841,4.819,22181.0,0.0,0.0,0.0,-274.13
410,18.755,34.752,34.342,100266.59,1.1937,2.58775,12.988,13.863,4.665,4.819,22235.0,0.0,0.0,0.0,-274.13
411,18.766,34.752,34.309,100265.69,1.1936,2.58925,14.487,13.863,4.927,4.82,22288.0,0.0,0.0,0.0,-274.13
412,18.766,34.752,34.342,100272.41,1.1937,2.58875,13.988,13.863,4.841,4.819,22341.0,0.0,0.0,0.0,-274.12
